region,period_begin,homes_sold,inventory,median_dom,off_market_in_two_weeks,avg_sale_to_list,sold_above_list,median_sale_price_mom,median_sale_price_yoy,homes_sold_mom,homes_sold_yoy,inventory_mom,inventory_yoy,median_dom_mom,median_dom_yoy,year,state_NC,covid_era,Q_1,Q_2,Q_3,Q_4,log_price,median_sale_price
28037,2019-01-01,0.3648882991348294,0.8454489775464143,0.49317476030183865,1.0117729419384556,0.3714799614326975,-0.17091610902400428,-0.04773434384734768,-0.17144908733348654,0.0043298259821121865,-0.3124740611107092,0.10233485551041623,-0.12162317704007705,0.11010590727161954,0.14907352400686347,2019,1,0,True,False,False,False,12.661581100500191,315395.0
28037,2019-02-01,0.474693392514115,1.0551009579071702,0.44395736071451575,1.162071639879604,0.4548781487242578,-0.3016247739529347,0.005507260670227018,-0.15990589972977062,0.14796338564439251,-0.3914999993556618,0.4630779276644036,0.12639867120679432,-0.07539560669451709,0.35114002781195364,2019,1,0,True,False,False,False,12.700616436721882,327950.0
28037,2019-03-01,0.8041086726519721,0.9774520762920753,0.050218164015932064,0.3206865844195884,0.4910346745996803,-0.13918336956148936,-0.07995574589667716,-0.17042325475146247,0.6287034543777478,-0.20124092205083619,-0.23014211658424122,-0.1524869506591812,-0.631900148592927,0.3327703456478545,2019,1,0,True,False,False,False,12.703509032177148,328900.0
28037,2019-04-01,1.033701140626842,0.8765085301924522,-0.25328913343922616,-0.0308585850378998,0.5230509105448333,-0.10089360995493467,0.015971357085810323,-0.23395015797835572,0.30031401173556493,-0.11316524379556857,-0.2909187833069164,-0.2229493959757315,-0.4861489590481053,0.48891264404269696,2019,1,0,False,True,False,False,12.746881253404519,343479.0
28037,2019-05-01,1.103577109140933,0.8687436420309428,-0.29430363309532864,0.5882038841043117,0.45566464792634154,-0.07551380761035995,-0.00899915499151279,-0.18280320586308274,-0.010395967140425809,-0.30587373709762006,-0.07622836671394528,-0.056367792991426705,-0.062145498554078756,0.29603098131965633,2019,1,0,False,True,False,False,12.779873068457553,355000.0
28037,2019-06-01,1.1235416715735302,0.9153329709999996,-0.27789783323288764,-0.4956345874124699,0.38399176484632874,-0.02288588931180991,-0.08666300188250368,-0.18919703641468044,-0.09303813371605225,-0.44988048456989665,0.05689871225549894,-0.072028644322812,0.030605258428989552,0.15825836508891303,2019,1,0,False,True,False,False,12.779873068457553,355000.0
28037,2019-07-01,0.7941263914356733,0.8687436420309428,-0.25328913343922616,0.40667428788967813,0.28025295455483806,-0.36153291204536087,-0.12295958365291328,-0.11006260254688914,-0.6389179592083863,-0.4683567134652963,-0.1686479959636084,-0.18087831144289282,0.04385536656942788,0.02967058994021929,2019,1,0,False,False,True,False,12.764072843388195,349435.0
28037,2019-08-01,0.8440377975171668,0.8143894249003765,-0.2286804336455647,0.2801536602249337,0.3134977443463443,-0.349255897613477,-0.1823117515828545,-0.18614169710519984,-0.031628506061295546,-0.2872442314059797,-0.1904851599682246,-0.11496097814505767,0.04385536656942788,0.048040272104318396,2019,1,0,False,False,True,False,12.721885810807203,335000.0
28037,2019-09-01,0.574516204677102,0.806624536738867,-0.25328913343922616,0.7999884130213836,0.28256561768069643,-0.5389336167239034,-0.1868859289219418,-0.25996326429639377,-0.6119695751675206,-0.2051622862746103,-0.076884640555465,-0.04832345959371093,-0.0356452822732021,0.08477963643251661,2019,1,0,False,False,True,False,12.677635995279243,320499.5
28037,2019-10-01,0.6643567356237903,0.5892076682166019,0.03381236415349108,-0.4177726282517817,0.3318048333666662,-0.3310821774746535,-0.03970081440265861,-0.24146141408744767,0.06720896261535216,-0.2187050348670628,-0.6086383673992287,-0.22880667357809004,0.4678588270634545,0.35114002781195364,2019,1,0,False,False,False,True,12.697715449879391,327000.0
28037,2019-11-01,0.474693392514115,0.44943968130943146,0.2634935622276649,1.1706113386262602,0.22598207602180673,-0.535811131950601,-0.03355714479530476,-0.09541490158604372,-0.5063727194641661,-0.12303206900425574,-0.46085519549072584,-0.3606854317345518,0.3751080700803861,0.589945895945242,2019,1,0,False,False,False,True,12.72039215855042,334500.0
28037,2019-12-01,0.42478198643262155,0.5659130037320735,0.3947399611271928,2.0404406538213773,0.3727858088149012,-0.6069343962313735,0.044855359884419375,0.0003787004135132025,-0.23864576053977385,-0.10348597920432744,0.3119357644727674,-0.28742185099813045,0.21610677239512616,0.09396447751456616,2019,1,0,False,False,False,True,12.775638764318764,353500.0
28052,2013-02-01,-0.09429663681491066,1.4122858133366056,0.132247163328137,-0.47071876048104955,-0.9977105676703957,0.10467444956108919,-0.04741867359433642,-0.23884630019374156,0.029478996766688408,-0.25059602348799825,-0.05727845954006552,-0.03962688294753217,-0.31389755322240703,0.13070384184276437,2013,1,0,True,False,False,False,10.985292722887856,59000.0
28052,2013-03-01,-0.05436751194971587,1.4122858133366056,-0.06462243502115483,-0.1937697611279551,-0.6651411887767259,0.4951472026828041,-0.04741867359433642,-0.23884630019374156,0.029478996766688408,-0.25059602348799825,-0.05727845954006552,-0.03962688294753217,-0.31389755322240703,0.13070384184276437,2013,1,0,True,False,False,False,11.002099841204238,60000.0
28052,2013-04-01,-0.014438387084521083,1.451110254144153,-0.14665143433335975,-0.6825032893981215,-0.5380771653208866,0.49100597619301334,0.3030985852328124,-0.23884630019374156,0.02239854340545697,-0.25059602348799825,0.01624471926768414,-0.03962688294753217,-0.1283960392562704,0.13070384184276437,2013,1,0,False,True,False,False,11.157678073022682,70100.0
28052,2013-05-01,-0.004456105868222386,1.4200507014981152,0.042015264084711575,-0.6825032893981215,-0.6870262745551178,0.32966019108425354,-0.12134468715285987,-0.23884630019374156,-0.08940551100943138,-0.25059602348799825,-0.11515740924686978,-0.03962688294753217,0.3088575293781945,0.13070384184276437,2013,1,0,False,True,False,False,11.142586158837439,69050.0
28052,2013-06-01,-0.07433207438231326,1.3967560370135867,0.09943556360325502,-0.6825032893981215,-1.056925297608763,0.15021714030138664,-0.33983296619769815,-0.23884630019374156,-0.36765651333070953,-0.25059602348799825,-0.10124960337071973,-0.03962688294753217,0.09685579913118121,0.13070384184276437,2013,1,0,False,True,False,False,11.02679245379461,61500.0
28052,2013-07-01,-0.17415488654530023,1.451110254144153,0.08302976374081404,-0.22867929886153848,-0.8724769968438505,-0.014356174809130609,0.12040666526400565,-0.23884630019374156,-0.5004617000272611,-0.25059602348799825,0.0463267519040577,-0.03962688294753217,-0.02239517413276377,0.13070384184276437,2013,1,0,False,False,True,False,11.112447898373103,67000.0
28052,2013-08-01,-0.2340485738430924,0.954157411807547,0.06662396387837305,0.5882038841043117,-0.6333327705946857,0.18711197317262987,-0.27673441277071753,-0.23884630019374156,-0.38016063244736925,-0.25059602348799825,-0.98334165484893,-0.03962688294753217,-0.02239517413276377,0.13070384184276437,2013,1,0,False,False,True,False,11.02679245379461,61500.0
